2026-07-11 16:15:24 | INFO     | workflows.telesurgery_workflow | Initializing Telesurgery Workflow...
2026-07-24 13:43:02 | INFO     | agents.doctor             | Generating diagnosis for patient TC05
2026-07-24 13:43:07 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:43:07 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:43:07 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:07 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:43:07 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:43:16 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Multiple diseases
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : General surgery
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Urgency             : routine
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Risk Level          : medium
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Reason              : surgery can proceed safely
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Confidence          : 0.8
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 24.19 sec
2026-07-24 13:43:26 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Patient ID : TC06
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Age        : 
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Gender     : 
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Symptoms   : 
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:43:29 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:29 | INFO     | agents.doctor             | Generating diagnosis for patient TC06
2026-07-24 13:43:36 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:43:36 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:43:36 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:36 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:43:36 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:43:45 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Age-specific symptoms
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Pediatric surgery
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Urgency             : routine
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Risk Level          : low
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Reason              : patient safety and surgical continuity prioritized
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Confidence          : high
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 24.31 sec
2026-07-24 13:43:53 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Patient ID : TC07
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Age        : 
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Gender     : 
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Symptoms   : 
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:43:56 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:43:56 | INFO     | agents.doctor             | Generating diagnosis for patient TC07
2026-07-24 13:44:03 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:44:03 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:44:03 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:03 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:44:03 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:44:13 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Partial input
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Exploratory surgery
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Urgency             : critical
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Risk Level          : high
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Action              : pause
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Proceed             : False
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Reason              : low confidence in diagnosis and high risk level
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Confidence          : low
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Robot Status        : PAUSED
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Robot Action        : Pause Surgery
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 25.20 sec
2026-07-24 13:44:22 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Patient ID : TC08
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Age        : 
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Gender     : 
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Symptoms   : 
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:44:25 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:25 | INFO     | agents.doctor             | Generating diagnosis for patient TC08
2026-07-24 13:44:32 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:44:32 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:44:32 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:32 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:44:32 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:44:40 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Incomplete record
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Further evaluation
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Urgency             : routine
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Risk Level          : low
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Action              : pause
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Proceed             : False
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Reason              : Incomplete patient record
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Confidence          : 50%
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Robot Status        : PAUSED
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Robot Action        : Pause Surgery
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 23.99 sec
2026-07-24 13:44:49 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Patient ID : TC09
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Age        : 
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Gender     : 
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Symptoms   : 
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Latency       : 20
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 0
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Bandwidth     : None
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-24 13:44:52 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:52 | INFO     | agents.doctor             | Generating diagnosis for patient TC09
2026-07-24 13:44:59 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-24 13:44:59 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-24 13:44:59 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:44:59 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-24 13:44:59 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-24 13:45:08 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Diagnosis           : Ambiguous input
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : Diagnostic procedure
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Urgency             : routine
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Risk Level          : low
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Attack Detected     : False
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Attack Type         : none
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Severity            : low
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : UDP
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : Normal network
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Security Level      : Normal
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Action              : proceed
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Proceed             : True
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Reason              : patient safety and surgical continuity prioritized
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Confidence          : 0.8
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Robot Status        : SUCCESS
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Robot Action        : Executing Surgery
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 24.92 sec
2026-07-24 13:45:17 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Patient ID : TC10
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Age        : 
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Gender     : 
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Symptoms   : 
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | History    : None
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-24 13:45:21 | INFO     | workflows.telesurgery_workflow | Latency       : 20
